151,0,0.625,557.9,164.5,585.2,198.2
151,2,0.646,566.0,164.4,616.2,271.6
151,0,0.744,1017.2,196.3,1238.4,374.0
151,0,0.759,0.0,206.7,152.2,374.0
151,0,0.931,724.6,164.9,973.2,338.4
151,0,0.545,659.5,177.8,797.8,271.3
151,0,0.670,267.5,193.6,393.8,273.8
151,1,0.785,1058.0,147.7,1189.2,312.0
151,0,0.684,347.2,183.1,425.7,237.8
151,0,0.708,634.0,181.4,713.9,239.8
152,0,0.755,566.4,165.7,601.0,203.3
152,0,0.609,1130.6,204.0,1237.7,372.8
152,0,0.807,0.0,203.4,109.2,374.0
152,0,0.547,10.7,177.6,327.9,353.3
152,0,0.568,739.1,167.2,1025.9,353.3
152,0,0.636,666.4,177.1,824.3,275.4
152,0,0.879,254.6,197.9,395.1,277.1
152,1,0.849,1112.5,146.5,1241.0,336.8
152,0,0.682,344.5,180.9,426.6,244.3
152,0,0.782,645.7,182.2,721.2,238.5
153,0,0.851,563.2,168.5,599.7,200.4
153,2,0.712,572.4,167.4,629.2,275.5
153,0,0.782,0.0,175.2,315.6,368.7
153,0,0.565,755.9,167.0,1084.1,367.4
153,0,0.519,678.4,182.5,843.3,288.1
153,1,0.803,1188.4,149.5,1241.0,352.9
153,0,0.841,349.3,192.4,432.4,255.3
153,0,0.645,651.1,177.0,733.5,245.3
